molecule_chembl_id,pref_name,S_mchr1,S_mchr1_tierB,S_herg,selectivity_score,hit
CHEMBL938,SARALASIN,0.1955,0.2773,0.25,-0.0545,False
CHEMBL3183409,APALUTAMIDE,0.1863,0.2342,0.2407,-0.0545,False
CHEMBL4297185,DAROLUTAMIDE,0.1802,0.2211,0.2347,-0.0545,False
CHEMBL1483,ALBENDAZOLE,0.2093,0.284,0.2639,-0.0546,False
CHEMBL2103873,MACITENTAN,0.1368,0.2065,0.1915,-0.0546,False
CHEMBL254219,DIGITOXIN,0.1339,0.1417,0.1885,-0.0546,False
CHEMBL319144,MINODRONIC ACID,0.1646,0.1884,0.2192,-0.0546,False
CHEMBL1751,DIGOXIN,0.1339,0.1417,0.1885,-0.0546,False
CHEMBL4594287,ENSIFENTRINE,0.1863,0.2333,0.241,-0.0547,False
CHEMBL5723563,ELIGLUSTAT TARTRATE,0.2136,0.2717,0.2683,-0.0547,False
CHEMBL325041,BORTEZOMIB,0.19,0.2237,0.2447,-0.0547,False
CHEMBL3188267,CAPMATINIB,0.1923,0.299,0.2472,-0.0549,False
CHEMBL852,MELPHALAN,0.1772,0.2542,0.2321,-0.0549,False
CHEMBL1237044,TRAMADOL,0.2133,0.2958,0.2683,-0.055,False
CHEMBL2105581,VERALIPRIDE,0.2371,0.2791,0.2921,-0.055,False
CHEMBL1689,TOLAZOLINE HYDROCHLORIDE,0.1857,0.197,0.2407,-0.055,False
CHEMBL6068395,REVUMENIB CITRATE,0.197,0.2302,0.2521,-0.0551,False
CHEMBL1200938,METHYSERGIDE MALEATE,0.1765,0.2065,0.2316,-0.0551,False
CHEMBL2105629,VINFLUNINE DITARTRATE,0.1554,0.1825,0.2105,-0.0551,False
CHEMBL3039520,LASMIDITAN,0.2619,0.2955,0.3171,-0.0552,False
CHEMBL3716057,GEFAPIXANT,0.1591,0.2093,0.2143,-0.0552,False
CHEMBL1481,GLIMEPIRIDE,0.2323,0.2824,0.2875,-0.0552,False
CHEMBL1739,METOCURINE IODIDE,0.1471,0.1609,0.2024,-0.0553,False
CHEMBL1200367,ECHOTHIOPHATE IODIDE,0.0779,0.1212,0.1333,-0.0554,False
CHEMBL1430,PENICILLAMINE,0.0875,0.1333,0.1429,-0.0554,False
CHEMBL3085436,VIOMYCIN,0.125,0.1463,0.1804,-0.0554,False
CHEMBL1201151,MESTRANOL,0.191,0.225,0.2466,-0.0556,False
CHEMBL1593906,LEVOPROPOXYPHENE NAPSYLATE,0.2444,0.2625,0.3,-0.0556,False
CHEMBL3989515,PENICILLIN G BENZATHINE,0.2,0.2532,0.2556,-0.0556,False
CHEMBL3989823,VIOMYCIN SULFATE,0.122,0.1442,0.1777,-0.0557,False
CHEMBL3833382,PRAJMALIUM,0.14,0.165,0.1957,-0.0557,False
CHEMBL6068423,ESTETROL,0.1728,0.2048,0.2286,-0.0557,False
CHEMBL1200563,CERIVASTATIN SODIUM,0.1553,0.2083,0.2111,-0.0558,False
CHEMBL1395,METHYLTESTOSTERONE,0.1548,0.1529,0.2105,-0.0558,False
CHEMBL409,BICALUTAMIDE,0.2151,0.3053,0.2708,-0.0558,False
CHEMBL282724,SITAXENTAN,0.1616,0.2424,0.2174,-0.0558,False
CHEMBL1200760,BALSALAZIDE DISODIUM,0.1977,0.2667,0.2535,-0.0558,False
CHEMBL4594448,IPTACOPAN,0.2115,0.2809,0.2674,-0.0559,False
CHEMBL2218896,NABILONE,0.1562,0.1809,0.2121,-0.0559,False
CHEMBL937,DIETHYLCARBAMAZINE CITRATE,0.1829,0.2346,0.2388,-0.0559,False
CHEMBL1679,LEUCOVORIN,0.1698,0.2258,0.2258,-0.056,False
CHEMBL1908841,LEVOLEUCOVORIN,0.1698,0.2258,0.2258,-0.056,False
CHEMBL3545123,PIBRENTASVIR,0.1917,0.2593,0.2477,-0.056,False
CHEMBL112,ACETAMINOPHEN,0.2206,0.25,0.2766,-0.056,False
CHEMBL1256818,DEXTROMETHORPHAN HYDROBROMIDE,0.2048,0.2676,0.2609,-0.0561,False
CHEMBL2146883,COBIMETINIB,0.1649,0.21,0.2211,-0.0561,False
CHEMBL3707306,STRONTIUM RANELATE,0.1026,0.1481,0.1587,-0.0562,False
CHEMBL1716,CYPROHEPTADINE HYDROCHLORIDE,0.1733,0.2258,0.2295,-0.0562,False
CHEMBL1200987,EPROSARTAN MESYLATE,0.1683,0.2165,0.2245,-0.0562,False
CHEMBL1259,METOCURINE,0.1485,0.1628,0.2048,-0.0563,False
CHEMBL1201782,FOSAPREPITANT DIMEGLUMINE,0.2205,0.2301,0.2768,-0.0563,False
CHEMBL4105630,ZURANOLONE,0.17,0.2396,0.2264,-0.0564,False
CHEMBL1744447,ROSUVASTATIN CALCIUM,0.1619,0.2308,0.2184,-0.0565,False
CHEMBL1200380,ACYCLOVIR SODIUM,0.1149,0.1757,0.1714,-0.0565,False
CHEMBL1201341,ECHOTHIOPHATE,0.0789,0.1231,0.1356,-0.0566,False
CHEMBL1200359,SULFAMETER,0.1974,0.2388,0.254,-0.0566,False
CHEMBL1201752,IXABEPILONE,0.1261,0.1589,0.1827,-0.0566,False
CHEMBL1201776,TAPENTADOL,0.2027,0.2381,0.2593,-0.0566,False
CHEMBL1452696,FEPRAZONE,0.2192,0.2373,0.2759,-0.0567,False
CHEMBL440,THIAMYLAL,0.1124,0.137,0.169,-0.0567,False
CHEMBL1256786,FORMOTEROL,0.2099,0.2651,0.2667,-0.0568,False
CHEMBL1200389,BRIMONIDINE TARTRATE,0.1591,0.1932,0.2159,-0.0568,False
CHEMBL1363,ARFORMOTEROL,0.2099,0.2651,0.2667,-0.0568,False
CHEMBL770,TOLAZOLINE,0.1884,0.2,0.2453,-0.0569,False
CHEMBL3989949,CENOBAMATE,0.175,0.2179,0.2319,-0.0569,False
CHEMBL1747,TOBRAMYCIN,0.0989,0.1075,0.1558,-0.0569,False
CHEMBL2355839,ISOMETHEPTENE MUCATE,0.1,0.1549,0.1569,-0.0569,False
CHEMBL1230314,ESTETROL ANHYDROUS,0.175,0.1928,0.2319,-0.0569,False
CHEMBL1697737,CLOTIAZEPAM,0.2024,0.3,0.2593,-0.0569,False
CHEMBL1200678,ATAZANAVIR SULFATE,0.1981,0.2292,0.2551,-0.057,False
CHEMBL1200909,PREDNISOLONE TEBUTATE,0.1429,0.1474,0.2,-0.0571,False
CHEMBL1477036,DOCUSATE,0.1333,0.1282,0.1905,-0.0571,False
CHEMBL582,ISOPROPYL ALCOHOL,0.0678,0.1064,0.125,-0.0572,False
CHEMBL2103772,RACECADOTRIL,0.1928,0.2727,0.25,-0.0572,False
CHEMBL261772,MECLOCYCLINE SULFOSALICYLATE,0.129,0.1667,0.1863,-0.0572,False
CHEMBL2103822,TASIMELTEON,0.1744,0.2125,0.2317,-0.0573,False
CHEMBL1532,QUINETHAZONE,0.1183,0.1772,0.1757,-0.0574,False
CHEMBL1201051,CIMETIDINE HYDROCHLORIDE,0.1136,0.1461,0.1711,-0.0574,False
CHEMBL1237082,MECAMYLAMINE HYDROCHLORIDE,0.1039,0.1449,0.1613,-0.0574,False
CHEMBL2105275,PROPYLHEXEDRINE,0.12,0.2222,0.1774,-0.0574,False
CHEMBL1201033,IPODATE SODIUM,0.131,0.1757,0.1884,-0.0575,False
CHEMBL2068725,IPODATE CALCIUM,0.131,0.1757,0.1884,-0.0575,False
CHEMBL2110725,VINFLUNINE,0.1631,0.1811,0.2207,-0.0576,False
CHEMBL6067642,CODEINE PHOSPHATE,0.1828,0.2128,0.2404,-0.0576,False
CHEMBL3989677,HYDROCODONE BITARTRATE,0.1923,0.2371,0.25,-0.0577,False
CHEMBL1521,ZALEPLON,0.1957,0.2785,0.2533,-0.0577,False
CHEMBL1201348,MENADIOL DIPHOSPHORIC ACID,0.1538,0.2188,0.2115,-0.0577,False
CHEMBL516,CYPROHEPTADINE,0.1757,0.2295,0.2333,-0.0577,False
CHEMBL1472,PROTIRELIN,0.1714,0.2421,0.2292,-0.0577,False
CHEMBL447,SECOBARBITAL,0.1136,0.1389,0.1714,-0.0578,False
CHEMBL1201162,DORZOLAMIDE HYDROCHLORIDE,0.125,0.1707,0.1828,-0.0578,False
CHEMBL3707395,ELAFIBRANOR,0.1348,0.2838,0.1928,-0.0579,False
CHEMBL406,INDAPAMIDE,0.1979,0.2658,0.2558,-0.0579,False
CHEMBL1218,RAMELTEON,0.1889,0.2588,0.2468,-0.0579,False
CHEMBL1319139,BROMHEXINE HYDROCHLORIDE,0.1519,0.2055,0.2099,-0.058,False
CHEMBL902,FAMOTIDINE,0.0968,0.1456,0.1548,-0.058,False
CHEMBL2103738,LITHIUM CITRATE,0.0741,0.1094,0.1321,-0.058,False
CHEMBL3989822,POTASSIUM CITRATE,0.0741,0.1094,0.1321,-0.058,False
CHEMBL3127326,OMBITASVIR,0.2039,0.2791,0.2619,-0.058,False
CHEMBL3989766,ORITAVANCIN DIPHOSPHATE,0.1282,0.1723,0.1864,-0.0582,False
CHEMBL34259,METHOTREXATE,0.1735,0.2371,0.2317,-0.0582,False
CHEMBL1200802,TALBUTAL,0.1013,0.1268,0.1594,-0.0582,False
CHEMBL813,EPROSARTAN,0.1771,0.2151,0.2353,-0.0582,False
CHEMBL915,NEDOCROMIL SODIUM,0.1978,0.1839,0.2561,-0.0583,False
CHEMBL691,ETHINYL ESTRADIOL,0.1579,0.1818,0.2162,-0.0583,False
CHEMBL149972,PHENOBARBITAL SODIUM,0.15,0.1831,0.2083,-0.0583,False
CHEMBL515387,GOSOGLIPTIN,0.1889,0.2299,0.2472,-0.0583,False
CHEMBL1577,METHYCLOTHIAZIDE,0.1368,0.186,0.1951,-0.0583,False
CHEMBL218490,DORZOLAMIDE,0.1264,0.1728,0.1848,-0.0583,False
CHEMBL1076903,VARENICLINE,0.1507,0.1765,0.209,-0.0583,False
CHEMBL452231,TENIPOSIDE,0.1538,0.2018,0.2121,-0.0583,False
CHEMBL30,CIMETIDINE,0.1149,0.1477,0.1733,-0.0584,False
CHEMBL1139,EPOPROSTENOL,0.1333,0.1538,0.1918,-0.0584,False
CHEMBL1201057,CILASTATIN SODIUM,0.11,0.1489,0.1685,-0.0585,False
CHEMBL1200623,ETHYLESTRENOL,0.129,0.1548,0.1875,-0.0585,False
CHEMBL2095207,CHOLINE C-11,0.0615,0.0877,0.12,-0.0585,False
CHEMBL1201173,MEDRYSONE,0.1368,0.1613,0.1954,-0.0586,False
CHEMBL4650827,REVUMENIB,0.2167,0.2368,0.2752,-0.0586,False
CHEMBL476,DACARBAZINE,0.1447,0.1571,0.2034,-0.0587,False
CHEMBL2364608,DORAVIRINE,0.1818,0.2472,0.2405,-0.0587,False
CHEMBL253376,BROMHEXINE,0.1538,0.2083,0.2125,-0.0587,False
CHEMBL267936,MECAMYLAMINE,0.1053,0.1471,0.1639,-0.0587,False
CHEMBL1314,TIOPRONIN,0.1053,0.1667,0.1639,-0.0587,False
CHEMBL1201794,RIBOFLAVIN 5'-PHOSPHATE,0.1702,0.1895,0.2289,-0.0587,False
CHEMBL1615779,IOBENGUANE I 131,0.1733,0.2609,0.2321,-0.0588,False
CHEMBL16080,TRICHLOROETHANE,0.0484,0.1053,0.1071,-0.0588,False
CHEMBL1245,TRIMETHAPHAN CAMSYLATE,0.1765,0.1915,0.2353,-0.0588,False
CHEMBL1201119,LIOTHYRONINE SODIUM,0.1412,0.1818,0.2,-0.0588,False
CHEMBL1664,FOSAMPRENAVIR,0.1981,0.2162,0.2569,-0.0588,False
CHEMBL52440,DEXTROMETHORPHAN,0.2099,0.2754,0.2687,-0.0588,False
CHEMBL6068339,IRBESARTAN HYDROCHLORIDE,0.1939,0.2278,0.2526,-0.0588,False
CHEMBL1384,KANAMYCIN,0.1011,0.1099,0.16,-0.0589,False
CHEMBL2106975,POTASSIUM BICARBONATE,0.0702,0.0877,0.129,-0.0589,False
CHEMBL1908348,SPARTEINE SULFATE,0.1486,0.2,0.2075,-0.0589,False
CHEMBL1353,SODIUM BICARBONATE,0.0702,0.1034,0.129,-0.0589,False
CHEMBL416,METHOXSALEN,0.1757,0.1746,0.2346,-0.0589,False
CHEMBL4559134,SELPERCATINIB,0.1961,0.3,0.2551,-0.059,False
CHEMBL2221250,CAPREOMYCIN,0.1333,0.1507,0.1923,-0.059,False
CHEMBL3137318,TALAZOPARIB TOSYLATE,0.1667,0.2041,0.2258,-0.0591,False
CHEMBL1237099,DOXACURIUM CHLORIDE,0.1717,0.1954,0.2308,-0.0591,False
CHEMBL521686,OLAPARIB,0.2396,0.2688,0.2987,-0.0591,False
CHEMBL832,SULFINPYRAZONE,0.1667,0.2464,0.2258,-0.0591,False
CHEMBL2218913,CAPREOMYCIN SULFATE,0.1295,0.1467,0.1887,-0.0592,False
CHEMBL1201179,LAPATINIB DITOSYLATE,0.1885,0.2522,0.2477,-0.0592,False
CHEMBL1750,CLOFARABINE,0.129,0.1667,0.1882,-0.0592,False
CHEMBL1200549,RAPACURONIUM BROMIDE,0.1316,0.1496,0.1909,-0.0593,False
CHEMBL1515611,BROMISOVALUM,0.0946,0.1429,0.1538,-0.0593,False
CHEMBL178803,BLONANSERIN,0.2045,0.3158,0.2639,-0.0593,False
CHEMBL1513,IRBESARTAN,0.1959,0.2308,0.2553,-0.0594,False
CHEMBL2107430,FLUTRIMAZOLE,0.2093,0.2024,0.2687,-0.0594,False
CHEMBL1200617,RIMEXOLONE,0.134,0.1648,0.1935,-0.0595,False
CHEMBL2134724,IPRATROPIUM BROMIDE,0.2262,0.2105,0.2857,-0.0595,False
CHEMBL3989480,MAGNESIUM CITRATE,0.075,0.1094,0.1346,-0.0596,False
CHEMBL1463,FLUCYTOSINE,0.125,0.1429,0.1846,-0.0596,False
CHEMBL1355,SODIUM CITRATE,0.075,0.1094,0.1346,-0.0596,False
CHEMBL1200458,POTASSIUM CITRATE ANHYDROUS,0.075,0.1094,0.1346,-0.0596,False
CHEMBL1201170,LITHIUM CITRATE ANHYDROUS,0.075,0.1094,0.1346,-0.0596,False
CHEMBL557555,CIPROFIBRATE,0.1948,0.2174,0.2545,-0.0597,False
CHEMBL815,DINOPROST,0.1287,0.1461,0.1884,-0.0597,False
CHEMBL267345,AMPHOTERICIN B,0.1513,0.1513,0.2109,-0.0597,False
CHEMBL1201054,SELENOMETHIONINE SE 75,0.1127,0.1452,0.1724,-0.0597,False
CHEMBL28318,PROPYPHENAZONE,0.1644,0.2131,0.2241,-0.0598,False
CHEMBL991,STAVUDINE,0.1325,0.1625,0.1923,-0.0598,False
CHEMBL1201352,RAPACURONIUM,0.1327,0.1509,0.1927,-0.0599,False
CHEMBL1237123,DOXACURIUM,0.1735,0.1977,0.2333,-0.0599,False
CHEMBL1200805,DILTIAZEM MALATE,0.2258,0.2376,0.2857,-0.0599,False
CHEMBL1201863,DEXLANSOPRAZOLE,0.2128,0.2118,0.2727,-0.06,False
CHEMBL1201121,HETACILLIN POTASSIUM,0.1667,0.2179,0.2267,-0.06,False
CHEMBL1089318,OPICAPONE,0.1158,0.1685,0.1758,-0.06,False
CHEMBL480,LANSOPRAZOLE,0.2128,0.2118,0.2727,-0.06,False
CHEMBL2028852,ICATIBANT ACETATE,0.1548,0.2446,0.2149,-0.0601,False
CHEMBL2364574,DOXYCYCLINE CALCIUM,0.1226,0.1485,0.1828,-0.0602,False
CHEMBL1200648,ROCURONIUM BROMIDE,0.1455,0.1613,0.2056,-0.0602,False
CHEMBL2396661,ALPELISIB,0.1818,0.2812,0.2421,-0.0603,False
CHEMBL2105684,SELUMETINIB SULFATE,0.1607,0.2188,0.2212,-0.0604,False
CHEMBL711,PHENINDIONE,0.1351,0.1786,0.1957,-0.0605,False
CHEMBL1477,CERIVASTATIN,0.1667,0.2128,0.2273,-0.0606,False
CHEMBL1200699,DOXYCYCLINE,0.125,0.1509,0.1856,-0.0606,False
CHEMBL13376,CLOMETACIN,0.2317,0.2841,0.2923,-0.0606,False
CHEMBL1200622,PARICALCITOL,0.1078,0.1474,0.1685,-0.0607,False
CHEMBL1587,POLYTHIAZIDE,0.1415,0.1735,0.2022,-0.0607,False
CHEMBL1201244,ROCURONIUM,0.1468,0.1626,0.2075,-0.0608,False
CHEMBL1029,MIGLUSTAT,0.1467,0.2059,0.2075,-0.0609,False
CHEMBL2106732,NOSCAPINE HYDROCHLORIDE,0.2211,0.2472,0.2821,-0.061,False
CHEMBL1200578,THEOPHYLLINE SODIUM GLYCINATE,0.1463,0.1807,0.2073,-0.061,False
CHEMBL1200412,NANDROLONE PHENPROPIONATE,0.2105,0.2209,0.2717,-0.0612,False
CHEMBL2110588,ELIGLUSTAT,0.2245,0.2874,0.2857,-0.0612,False
CHEMBL2005186,BELUMOSUDIL,0.2083,0.299,0.2697,-0.0613,False
CHEMBL2105735,ASUNAPREVIR,0.1575,0.1938,0.2188,-0.0613,False
CHEMBL1433,DOXYCYCLINE ANHYDROUS,0.1262,0.1489,0.1875,-0.0613,False
CHEMBL1200670,SARALASIN ACETATE,0.1912,0.2705,0.2524,-0.0613,False
CHEMBL3181832,METHICILLIN SODIUM,0.1739,0.2267,0.2353,-0.0614,False
CHEMBL1200852,PENICILLIN V POTASSIUM,0.2,0.2857,0.2614,-0.0614,False
CHEMBL1200592,DESOXYCORTICOSTERONE PIVALATE,0.1429,0.1698,0.2043,-0.0614,False
CHEMBL1200914,TAMSULOSIN HYDROCHLORIDE,0.2386,0.3289,0.3,-0.0614,False
CHEMBL1200379,APRACLONIDINE HYDROCHLORIDE,0.1149,0.1471,0.1765,-0.0615,False
CHEMBL1201048,DROMOSTANOLONE PROPIONATE,0.1702,0.1852,0.2317,-0.0615,False
CHEMBL2104941,INDORAMIN HYDROCHLORIDE,0.3133,0.3939,0.375,-0.0617,False
CHEMBL707,DOXAZOSIN,0.2188,0.2872,0.2805,-0.0617,False
CHEMBL109,VALPROIC ACID,0.12,0.1607,0.1818,-0.0618,False
CHEMBL1511,ESTRADIOL VALERATE,0.172,0.2386,0.234,-0.062,False
CHEMBL296306,LACTULOSE,0.0941,0.1299,0.1562,-0.0621,False
CHEMBL1200561,DOXAZOSIN MESYLATE,0.2079,0.2857,0.27,-0.0621,False
CHEMBL408,TROGLITAZONE,0.2105,0.2021,0.2727,-0.0622,False
CHEMBL1200806,NAPROXEN SODIUM,0.209,0.339,0.2712,-0.0622,False
CHEMBL1237105,CARBOPROST TROMETHAMINE,0.1081,0.1684,0.1705,-0.0623,False
CHEMBL1201761,BESIFLOXACIN HYDROCHLORIDE,0.1961,0.2366,0.2584,-0.0623,False
CHEMBL361497,ARTESUNATE,0.1354,0.1512,0.1977,-0.0623,False
CHEMBL364713,NOSCAPINE,0.2234,0.25,0.2857,-0.0623,False
CHEMBL644,TRIMIPRAMINE,0.2055,0.2419,0.2679,-0.0624,False
CHEMBL1232,ERTAPENEM SODIUM,0.1905,0.2136,0.2529,-0.0624,False
CHEMBL1201202,FONDAPARINUX,0.0991,0.1282,0.1615,-0.0624,False
CHEMBL1621597,IPRATROPIUM,0.2317,0.2162,0.2941,-0.0624,False
CHEMBL1201329,TRIMETHAPHAN,0.2162,0.2667,0.2787,-0.0625,False
CHEMBL1201116,HETACILLIN,0.172,0.2267,0.2346,-0.0625,False
CHEMBL1202,CIPROFLOXACIN HYDROCHLORIDE,0.1875,0.2159,0.25,-0.0625,False
CHEMBL1200628,VANCOMYCIN HYDROCHLORIDE,0.125,0.1829,0.1875,-0.0625,False
CHEMBL1069,VALSARTAN,0.1979,0.2,0.2604,-0.0625,False
CHEMBL94,PHYSOSTIGMINE,0.1977,0.2442,0.2603,-0.0626,False
CHEMBL262777,VANCOMYCIN,0.1257,0.1837,0.1883,-0.0626,False
CHEMBL415606,DEGARELIX,0.1818,0.2366,0.2444,-0.0626,False
CHEMBL3989556,REMOXIPRIDE HYDROCHLORIDE,0.2667,0.3165,0.3293,-0.0626,False
CHEMBL4594231,IODOXAMATE MEGLUMINE,0.1373,0.1786,0.2,-0.0627,False
CHEMBL3989973,PEXIDARTINIB HYDROCHLORIDE,0.163,0.2421,0.2258,-0.0628,False
CHEMBL650,METHYLPREDNISOLONE,0.1546,0.1609,0.2174,-0.0628,False
CHEMBL1200862,METYROSINE,0.1692,0.2,0.2321,-0.0629,False
CHEMBL485,CODEINE,0.1771,0.2111,0.24,-0.0629,False
CHEMBL1200644,FONDAPARINUX SODIUM,0.1062,0.1316,0.1692,-0.063,False
CHEMBL5315122,BORTEZOMIB D-MANNITOL,0.1919,0.2059,0.2549,-0.063,False
CHEMBL3187985,APOMORPHINE HYDROCHLORIDE,0.1765,0.2439,0.2394,-0.063,False
CHEMBL131,PREDNISOLONE,0.1458,0.1556,0.2088,-0.063,False
CHEMBL3353410,OSIMERTINIB,0.1869,0.27,0.25,-0.0631,False
CHEMBL1111,AMBRISENTAN,0.175,0.2319,0.2381,-0.0631,False
CHEMBL1528134,BENZYDAMINE HYDROCHLORIDE,0.2436,0.2535,0.3067,-0.0631,False
CHEMBL1540,PENCICLOVIR,0.131,0.1644,0.194,-0.0631,False
CHEMBL1082407,ENZALUTAMIDE,0.1667,0.2476,0.2299,-0.0632,False
CHEMBL279516,INDORAMIN,0.3171,0.4,0.3803,-0.0632,False
CHEMBL361812,RAMATROBAN,0.2105,0.2561,0.2738,-0.0633,False
CHEMBL255044,FLUPIRTINE,0.2184,0.2821,0.2817,-0.0633,False
CHEMBL1614701,SELUMETINIB,0.1667,0.2283,0.23,-0.0633,False
CHEMBL1201760,BESIFLOXACIN,0.198,0.2391,0.2614,-0.0633,False
CHEMBL843,ROSIGLITAZONE MALEATE,0.25,0.2727,0.3134,-0.0634,False
CHEMBL1200883,THONZONIUM BROMIDE,0.2469,0.25,0.3103,-0.0634,False
CHEMBL1229517,VEMURAFENIB,0.1979,0.2644,0.2614,-0.0634,False
CHEMBL3813873,PEXIDARTINIB,0.1648,0.2447,0.2283,-0.0634,False
CHEMBL1231574,LEVOMEFOLIC ACID,0.181,0.2444,0.2444,-0.0635,False
CHEMBL647,APRACLONIDINE,0.1163,0.1493,0.18,-0.0637,False
CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,0.1474,0.1647,0.2111,-0.0637,False
CHEMBL2096646,AMINOSALICYLATE SODIUM,0.125,0.1803,0.1887,-0.0637,False
CHEMBL836,TAMSULOSIN,0.2414,0.3333,0.3051,-0.0637,False
CHEMBL8,CIPROFLOXACIN,0.1895,0.2184,0.2532,-0.0637,False
CHEMBL615,PENICILLIN V,0.2069,0.2973,0.2706,-0.0637,False
CHEMBL1201747,ALCAFTADINE,0.1724,0.2162,0.2361,-0.0637,False
CHEMBL211471,NEOSTIGMINE METHYLSULFATE,0.175,0.2361,0.2388,-0.0638,False
CHEMBL1072,BUMETANIDE,0.1798,0.2532,0.2436,-0.0638,False
CHEMBL2106638,LOFEPRAMINE HYDROCHLORIDE,0.2346,0.3288,0.2985,-0.0639,False
CHEMBL3707290,SOMAPACITAN,0.0977,0.1504,0.1617,-0.0639,False
CHEMBL1200381,ARGININE HYDROCHLORIDE,0.1125,0.2969,0.1765,-0.064,False
CHEMBL622,ETODOLAC,0.1556,0.1786,0.2195,-0.064,False
CHEMBL12610,BENZYDAMINE,0.2468,0.2571,0.3108,-0.0641,False
CHEMBL2095206,BOSUTINIB MONOHYDRATE,0.22,0.2857,0.2842,-0.0642,False
CHEMBL454,BUTALBITAL,0.0976,0.125,0.1618,-0.0642,False
CHEMBL2218917,CEVIMELINE HYDROCHLORIDE,0.1,0.1467,0.1642,-0.0642,False
CHEMBL288441,BOSUTINIB,0.22,0.2857,0.2842,-0.0642,False
CHEMBL2103802,DAPAGLIFLOZIN PROPANEDIOL,0.1771,0.2211,0.2414,-0.0643,False
CHEMBL2021422,FOSPROPOFOL DISODIUM,0.1392,0.2154,0.2037,-0.0645,False
CHEMBL91397,RUPATADINE,0.2021,0.2857,0.2667,-0.0645,False
CHEMBL1201746,PRALATREXATE,0.1416,0.236,0.2062,-0.0646,False
CHEMBL340978,BENOXAPROFEN,0.2118,0.2714,0.2763,-0.0646,False
CHEMBL566315,OBETICHOLIC ACID,0.1354,0.1739,0.2,-0.0646,False
CHEMBL2181927,FINERENONE,0.1979,0.2442,0.2626,-0.0647,False
CHEMBL3545059,ALISKIREN FUMARATE,0.1826,0.2766,0.2473,-0.0647,False
CHEMBL603,ZAFIRLUKAST,0.2,0.3085,0.2647,-0.0647,False
CHEMBL1329455,MOLSIDOMINE,0.2152,0.2237,0.28,-0.0648,False
CHEMBL681,ETOMIDATE,0.2209,0.2237,0.2857,-0.0648,False
CHEMBL372795,STREPTOMYCIN,0.1019,0.1121,0.1667,-0.0648,False
CHEMBL1229,OSELTAMIVIR,0.1705,0.2025,0.2353,-0.0648,False
CHEMBL22242,REMOXIPRIDE,0.2727,0.3247,0.3375,-0.0648,False
CHEMBL975,MESNA,0.0746,0.0986,0.1395,-0.0649,False
CHEMBL1200410,PROCARBAZINE HYDROCHLORIDE,0.2078,0.3016,0.2727,-0.0649,False
CHEMBL1200645,ETOPOSIDE PHOSPHATE,0.1441,0.2115,0.2091,-0.0649,False
CHEMBL2103830,FOSTAMATINIB,0.1786,0.1942,0.2435,-0.0649,False
CHEMBL6437,MIANSERIN,0.2078,0.2055,0.2727,-0.0649,False
CHEMBL349803,PIRETANIDE,0.2025,0.2877,0.2676,-0.0651,False
CHEMBL1201092,RIVASTIGMINE TARTRATE,0.1928,0.2593,0.2581,-0.0653,False
CHEMBL1482,BETHANECHOL,0.0986,0.1452,0.1639,-0.0653,False
CHEMBL139367,PERAMIVIR ANHYDROUS,0.1444,0.1548,0.2099,-0.0654,False
CHEMBL1170,TESTOSTERONE PROPIONATE,0.1505,0.1829,0.2159,-0.0654,False
CHEMBL4299851,PIFLUFOLASTAT,0.1978,0.2824,0.2632,-0.0654,False
CHEMBL4297334,PIFLUFOLASTAT F18,0.1978,0.2824,0.2632,-0.0654,False
CHEMBL87708,LOFEPRAMINE,0.2375,0.3333,0.303,-0.0655,False
CHEMBL1200584,AMINOSALICYLATE POTASSIUM,0.1268,0.1833,0.1923,-0.0655,False
CHEMBL159226,MOXISYLYTE,0.2308,0.3438,0.2963,-0.0655,False
CHEMBL585,TRIAMTERENE,0.125,0.197,0.1905,-0.0655,False
CHEMBL877,TRANEXAMIC ACID,0.1304,0.1719,0.1961,-0.0656,False
CHEMBL1095,ETHOTOIN,0.1892,0.2286,0.2549,-0.0657,False
CHEMBL53,APOMORPHINE,0.1807,0.2346,0.2464,-0.0657,False
CHEMBL1443,NAFCILLIN,0.1875,0.284,0.2532,-0.0657,False
CHEMBL85231,MEDIFOXAMINE,0.25,0.3529,0.3158,-0.0658,False
CHEMBL3311228,OTESECONAZOLE,0.1649,0.2418,0.2308,-0.0658,False
CHEMBL979,MEPROBAMATE,0.0964,0.1719,0.1622,-0.0658,False
CHEMBL30219,METHOHEXITAL SODIUM,0.0928,0.1412,0.1585,-0.0658,False
CHEMBL1688530,ORITAVANCIN,0.125,0.1749,0.1908,-0.0658,False
CHEMBL1201322,THONZONIUM,0.25,0.2537,0.3158,-0.0658,False
CHEMBL3833388,PRAJMALIUM BITARTRATE,0.1389,0.1905,0.2048,-0.0659,False
CHEMBL1200810,DOXERCALCIFEROL,0.1078,0.1512,0.1739,-0.0661,False
CHEMBL307261,ARTENIMOL,0.0909,0.1209,0.1571,-0.0662,False
CHEMBL2096648,UREA C 13,0.069,0.1081,0.1351,-0.0662,False
CHEMBL2107175,RANELIC ACID,0.1067,0.1622,0.1728,-0.0662,False
CHEMBL985,UREA,0.069,0.1081,0.1351,-0.0662,False
CHEMBL2105682,EDOXABAN TOSYLATE,0.2018,0.2364,0.2683,-0.0665,False
CHEMBL752,ADENOSINE PHOSPHATE,0.1383,0.1765,0.2048,-0.0665,False
